"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 23 21:15:47 UTC 2025","Wed Jul 23 21:17:22 UTC 2025","95383","UI Tests","UI Files","TestUIFiles","","","Verify Writer can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Writer role.
Verify that:
    - Writer can create new folder
"
"passed","Wed Jul 23 21:26:05 UTC 2025","Wed Jul 23 21:26:54 UTC 2025","48941","UI Tests","UI Files","TestUIFiles","","","User make single click on Folder","
User created Folder.
Verify that after single click on folder following elements appear:
    - Folder info section
    - Folder action bar
"
"passed","Wed Jul 23 21:24:00 UTC 2025","Wed Jul 23 21:25:59 UTC 2025","118474","UI Tests","UI Files","TestUIFiles","","","Verify Admin can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Admin role.
Verify that:
    - Admin can create new folder
"
"passed","Wed Jul 23 21:31:47 UTC 2025","Wed Jul 23 21:32:44 UTC 2025","57766","UI Tests","UI Files","TestUIFiles","","","User delete Folder","
User created Folder.
Verify that user can delete a folder with Delete button from File action bar.
"
"passed","Wed Jul 23 21:30:38 UTC 2025","Wed Jul 23 21:31:40 UTC 2025","61826","UI Tests","UI Files","TestUIFiles","","","User rename Folder","
User created Folder.
Verify that user can rename a folder with Rename button from File action bar.
"
"passed","Wed Jul 23 21:19:49 UTC 2025","Wed Jul 23 21:21:43 UTC 2025","114264","UI Tests","UI Files","TestUIFiles","","","Verify Manager can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Manager role.
Verify that:
    - Manager can create new folder
"
"passed","Wed Jul 23 21:29:29 UTC 2025","Wed Jul 23 21:30:32 UTC 2025","62986","UI Tests","UI Files","TestUIFiles","","","User make double click on Folder","
User created Folder.
Verify that user opens a folder with a double click on it.
"
