"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 20 04:08:09 UTC 2025","Fri Jun 20 04:08:27 UTC 2025","18464","tests.test_cases.tests_e2e","Apolo CLI Hello World Job Verification","TestHelloWorldJob","","","Run Hello World Job and Validate UI and CLI Results",""
"passed","Fri Jun 20 04:08:43 UTC 2025","Fri Jun 20 04:08:51 UTC 2025","8210","tests.test_cases.tests_ui","UI Signup","TestUISignup","","","New user successful signup",""
"passed","Fri Jun 20 04:08:39 UTC 2025","Fri Jun 20 04:08:42 UTC 2025","2522","tests.test_cases.tests_ui","UI Login","TestUILogin","","","New user successful login",""
"passed","Fri Jun 20 04:08:34 UTC 2025","Fri Jun 20 04:08:36 UTC 2025","1925","tests.test_cases.tests_ui","UI Organization Structure Setup","TestUICreateFirstOrganization","","","Create First Organization via UI",""
"skipped","Fri Jun 20 04:08:01 UTC 2025","Fri Jun 20 04:08:04 UTC 2025","3302","tests.test_cases.tests_cli","CLI Organization Structure Setup","TestCLIOrganizationStructureSetup","","","User creates a first organization via CLI",""
"passed","Fri Jun 20 04:07:55 UTC 2025","Fri Jun 20 04:07:57 UTC 2025","1100","tests.test_cases.tests_cli","CLI Login","TestCLILogin","","","User logs in to Apolo CLI with auth token and verifies login success",""
