"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 17 11:09:49 UTC 2025","Thu Jul 17 11:11:31 UTC 2025","102140","UI Tests","UI Files","TestUIFiles","","","Verify Admin can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Admin role.
Verify that:
    - Admin can create new folder
"
"passed","Thu Jul 17 11:07:39 UTC 2025","Thu Jul 17 11:09:43 UTC 2025","124042","UI Tests","UI Files","TestUIFiles","","","Verify Manager can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Manager role.
Verify that:
    - Manager can create new folder
"
"passed","Thu Jul 17 11:05:47 UTC 2025","Thu Jul 17 11:07:32 UTC 2025","104570","UI Tests","UI Files","TestUIFiles","","","Verify Writer can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Writer role.
Verify that:
    - Writer can create new folder
"
"passed","Thu Jul 17 11:11:38 UTC 2025","Thu Jul 17 11:11:38 UTC 2025","1","UI Tests","UI Files","TestUIFiles","","","Dummy test","
DUMMY test
"
