"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 23 21:17:23 UTC 2025","Wed Jul 23 21:19:18 UTC 2025","115006","UI Tests","UI Files","TestUIFiles","","","Verify Writer can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Writer role.
Verify that:
    - Writer can create new folder
"
"passed","Wed Jul 23 21:19:32 UTC 2025","Wed Jul 23 21:21:32 UTC 2025","119899","UI Tests","UI Files","TestUIFiles","","","Verify Manager can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Manager role.
Verify that:
    - Manager can create new folder
"
"passed","Wed Jul 23 21:29:54 UTC 2025","Wed Jul 23 21:31:06 UTC 2025","71630","UI Tests","UI Files","TestUIFiles","","","User delete Folder","
User created Folder.
Verify that user can delete a folder with Delete button from File action bar.
"
"passed","Wed Jul 23 21:27:37 UTC 2025","Wed Jul 23 21:28:35 UTC 2025","57873","UI Tests","UI Files","TestUIFiles","","","User rename Folder","
User created Folder.
Verify that user can rename a folder with Rename button from File action bar.
"
"passed","Wed Jul 23 21:25:49 UTC 2025","Wed Jul 23 21:26:38 UTC 2025","49179","UI Tests","UI Files","TestUIFiles","","","User make single click on Folder","
User created Folder.
Verify that after single click on folder following elements appear:
    - Folder info section
    - Folder action bar
"
"passed","Wed Jul 23 21:26:44 UTC 2025","Wed Jul 23 21:27:31 UTC 2025","46267","UI Tests","UI Files","TestUIFiles","","","User make double click on Folder","
User created Folder.
Verify that user opens a folder with a double click on it.
"
"passed","Wed Jul 23 21:23:42 UTC 2025","Wed Jul 23 21:25:40 UTC 2025","117620","UI Tests","UI Files","TestUIFiles","","","Verify Admin can create new folder","
Invite member1 to organization with User role.
Invite member1 to project with Admin role.
Verify that:
    - Admin can create new folder
"
