"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jun 19 04:08:26 UTC 2025","Thu Jun 19 04:08:26 UTC 2025","0","","","","","","User logs in to Apolo CLI with auth token and verifies login success",""
