"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 17 13:51:49 UTC 2025","Tue Jun 17 13:51:50 UTC 2025","1862","tests.test_cases.tests_ui","UI Organization Structure Setup","TestUICreateFirstOrganization","","","Create First Organization via UI",""
"passed","Tue Jun 17 13:51:08 UTC 2025","Tue Jun 17 13:51:42 UTC 2025","33660","tests.test_cases.tests_e2e","Apolo CLI Hello World Job Verification","TestHelloWorldJob","","","Run Hello World Job and Validate UI and CLI Results",""
"skipped","Tue Jun 17 13:51:00 UTC 2025","Tue Jun 17 13:51:04 UTC 2025","3711","tests.test_cases.tests_cli","CLI Organization Structure Setup","TestCLIOrganizationStructureSetup","","","User creates a first organization via CLI",""
"passed","Tue Jun 17 13:50:54 UTC 2025","Tue Jun 17 13:50:55 UTC 2025","1305","tests.test_cases.tests_cli","CLI Login","TestCLILogin","","","User logs in to Apolo CLI with auth token and verifies login success",""
"passed","Tue Jun 17 13:51:58 UTC 2025","Tue Jun 17 13:52:09 UTC 2025","11249","tests.test_cases.tests_ui","UI Signup","TestUISignup","","","New user successful signup",""
"passed","Tue Jun 17 13:51:54 UTC 2025","Tue Jun 17 13:51:57 UTC 2025","2989","tests.test_cases.tests_ui","UI Login","TestUILogin","","","New user successful login",""
