"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 21 04:05:31 UTC 2025","Sat Jun 21 04:05:32 UTC 2025","1188","tests.test_cases.tests_cli","CLI Login","TestCLILogin","","","User logs in to Apolo CLI with auth token and verifies login success",""
"passed","Sat Jun 21 04:06:10 UTC 2025","Sat Jun 21 04:06:12 UTC 2025","1721","tests.test_cases.tests_ui","UI Organization Structure Setup","TestUICreateFirstOrganization","","","Create First Organization via UI",""
"skipped","Sat Jun 21 04:05:37 UTC 2025","Sat Jun 21 04:05:40 UTC 2025","3284","tests.test_cases.tests_cli","CLI Organization Structure Setup","TestCLIOrganizationStructureSetup","","","User creates a first organization via CLI",""
"passed","Sat Jun 21 04:06:19 UTC 2025","Sat Jun 21 04:06:27 UTC 2025","8278","tests.test_cases.tests_ui","UI Signup","TestUISignup","","","New user successful signup",""
"passed","Sat Jun 21 04:06:15 UTC 2025","Sat Jun 21 04:06:18 UTC 2025","2620","tests.test_cases.tests_ui","UI Login","TestUILogin","","","New user successful login",""
"passed","Sat Jun 21 04:05:45 UTC 2025","Sat Jun 21 04:06:04 UTC 2025","18489","tests.test_cases.tests_e2e","Apolo CLI Hello World Job Verification","TestHelloWorldJob","","","Run Hello World Job and Validate UI and CLI Results",""
